D1,,,,parameters of the mean fragility,,,D2,,,,parameters of the mean fragility,,,D3,,,,parameters of the mean fragility,,,D4,,,,parameters of the mean fragility,,,D5,,,,parameters of the mean fragility,,,D6,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty,flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty,flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty,flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty,flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty,flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,4.77382E-05,0.000306986,0.083732782,1.594686831,0.33463732,0.000001,0,2.44576E-11,1.76389E-10,0.321422238,1.192250354,0.10958287,0.000001,0,0,0,1.146230017,0.689452661,0.023467417,0.000001,0,0,0,2.103081273,0.736463337,0.053139854,0.000001,0,0,0,3.515844007,1.907245947,0.099958756,0.000001,0,0,0,13.50000605,1.475711835,0.27699793
0.42,0.828395226,0.850843596,0.873291965,,,,0.42,0.558604853,0.590869915,0.623134978,,,,0.42,0.049481024,0.061232245,0.072983467,,,,0.42,0.002797889,0.004868825,0.006939761,,,,0.42,0.001534946,0.002765153,0.003995359,,,,0.42,6.19201E-05,0.000256504,0.000451087,,,
0.43,0.832102018,0.854056101,0.876010185,,,,0.43,0.566772326,0.598541735,0.630311145,,,,0.43,0.053227765,0.065375667,0.077523569,,,,0.43,0.003152633,0.00540357,0.007654506,,,,0.43,0.001734487,0.003075344,0.004416202,,,,0.43,7.36912E-05,0.000290349,0.000507007,,,
0.44,0.835649385,0.857138143,0.878626902,,,,0.44,0.574681944,0.605973406,0.637264869,,,,0.44,0.057124992,0.069655549,0.082186105,,,,0.44,0.003539099,0.005978734,0.008418369,,,,0.44,0.001952424,0.003409711,0.004866998,,,,0.44,8.70442E-05,0.000327507,0.000567969,,,
0.45,0.839047008,0.860097334,0.881147661,,,,0.45,0.582343738,0.613174631,0.644005525,,,,0.45,0.061171479,0.074069561,0.086967642,,,,0.45,0.003958837,0.006595821,0.009232805,,,,0.45,0.002189705,0.003769215,0.005348725,,,,0.45,0.000102116,0.00036818,0.000634244,,,
0.46,0.842303837,0.862940716,0.883577595,,,,0.46,0.589767373,0.620154685,0.650541996,,,,0.46,0.065365706,0.078615164,0.091864623,,,,0.46,0.004413385,0.007256297,0.010099208,,,,0.46,0.002447274,0.0041548,0.005862326,,,,0.46,0.000119048,0.000412576,0.000706105,,,
0.47,0.845428155,0.865674809,0.885921463,,,,0.47,0.596962145,0.626922425,0.656882705,,,,0.47,0.069705868,0.083289622,0.096873376,,,,0.47,0.004904259,0.007961584,0.011018909,,,,0.47,0.002726064,0.004567386,0.006408708,,,,0.47,0.000137986,0.000460905,0.000783825,,,
0.48,0.84842764,0.868305663,0.888183685,,,,0.48,0.603936992,0.633486314,0.663035636,,,,0.48,0.074189884,0.088090008,0.101990133,,,,0.48,0.005432948,0.008713057,0.011993167,,,,0.48,0.003026999,0.00500787,0.006988741,,,,0.48,0.000159081,0.00051338,0.000867678,,,
0.49,0.851309413,0.870838894,0.890368375,,,,0.49,0.610700493,0.63985443,0.669008367,,,,0.49,0.078815403,0.09301322,0.107211037,,,,0.49,0.006000915,0.009512042,0.013023169,,,,0.49,0.003350985,0.005477119,0.007603253,,,,0.49,0.000182487,0.000570212,0.000957938,,,
0.5,0.854080089,0.873279726,0.892479364,,,,0.5,0.617260883,0.646034486,0.674808089,,,,0.5,0.083579819,0.09805599,0.112532162,,,,0.5,0.006609582,0.010359805,0.014110028,,,,0.5,0.003698913,0.00597597,0.008253028,,,,0.5,0.000208362,0.000631618,0.001054874,,,
0.51,0.856745814,0.875633022,0.894520229,,,,0.51,0.623626059,0.652033845,0.680441632,,,,0.51,0.088480274,0.103214897,0.11794952,,,,0.51,0.007260336,0.011257557,0.015254778,,,,0.51,0.004071651,0.00650523,0.008938809,,,,0.51,0.000236868,0.000697813,0.001158757,,,
0.52,0.859312312,0.877903313,0.896494313,,,,0.52,0.629803588,0.657859537,0.685915485,,,,0.52,0.093513676,0.108486376,0.123459076,,,,0.52,0.007954516,0.012206444,0.016458373,,,,0.52,0.004470045,0.007065666,0.009661287,,,,0.52,0.000268168,0.000769011,0.001269854,,,
0.53,0.861784912,0.880094829,0.898404745,,,,0.53,0.635800723,0.663518269,0.691235814,,,,0.53,0.098676705,0.113866734,0.129056762,,,,0.53,0.008693412,0.013207549,0.017721686,,,,0.53,0.004894914,0.007658012,0.010421109,,,,0.53,0.00030243,0.000845428,0.001388427,,,
0.54,0.864168583,0.88221152,0.900254456,,,,0.54,0.641624405,0.669016446,0.696408487,,,,0.54,0.103965829,0.119352157,0.134738486,,,,0.54,0.009478264,0.014261884,0.019045504,,,,0.54,0.005347049,0.00828296,0.011218872,,,,0.54,0.000339821,0.000927278,0.001514736,,,
0.55,0.866467964,0.88425708,0.902046197,,,,0.55,0.647281284,0.674360185,0.701439085,,,,0.55,0.109377311,0.124938727,0.140500143,,,,0.55,0.010310252,0.015370392,0.020430531,,,,0.55,0.005827209,0.008941164,0.01205512,,,,0.55,0.000380512,0.001014773,0.001649034,,,
0.56,0.868687385,0.88623497,0.903782555,,,,0.56,0.652777723,0.679555322,0.706332922,,,,0.56,0.114907229,0.13062243,0.146337631,,,,0.56,0.011190498,0.016533942,0.021877386,,,,0.56,0.00633612,0.009633233,0.012930347,,,,0.56,0.000424674,0.001108123,0.001791571,,,
0.57,0.870830898,0.888148428,0.905465959,,,,0.57,0.65811981,0.684607435,0.71109506,,,,0.57,0.12055148,0.136399167,0.152246854,,,,0.57,0.01212006,0.017753329,0.023386598,,,,0.57,0.006874472,0.010359733,0.013844995,,,,0.57,0.00047248,0.001207535,0.00194259,,,
0.58,0.872902292,0.890000496,0.9070987,,,,0.58,0.663313371,0.689521847,0.715730322,,,,0.58,0.1263058,0.14226477,0.15822374,,,,0.58,0.013099931,0.019029272,0.024958613,,,,0.58,0.007442919,0.011121185,0.014799451,,,,0.58,0.000524103,0.001313214,0.002102326,,,
0.59,0.874905118,0.891794028,0.908682937,,,,0.59,0.668363982,0.694303646,0.72024331,,,,0.59,0.132165774,0.14821501,0.164264245,,,,0.59,0.014131035,0.020362411,0.026593787,,,,0.59,0.008042076,0.011918064,0.015794052,,,,0.59,0.000579714,0.001425361,0.002271009,,,
0.6,0.876842702,0.893531705,0.910220708,,,,0.6,0.673276974,0.698957692,0.72463841,,,,0.6,0.138126851,0.154245609,0.170364367,,,,0.6,0.015214226,0.021753308,0.028292391,,,,0.6,0.008672516,0.012750796,0.016829077,,,,0.6,0.000639485,0.001544173,0.00244886,,,
0.61,0.878718166,0.895216051,0.911713935,,,,0.61,0.67805745,0.703488632,0.728919813,,,,0.61,0.144184352,0.160352251,0.17652015,,,,0.61,0.016350284,0.023202446,0.030054609,,,,0.61,0.009334773,0.013619763,0.017904754,,,,0.61,0.000703589,0.001669841,0.002636093,,,
0.62,0.880534441,0.89684944,0.913164439,,,,0.62,0.68271029,0.707900904,0.733091518,,,,0.62,0.150333492,0.166530594,0.182727696,,,,0.62,0.017539917,0.024710228,0.03188054,,,,0.62,0.010029336,0.014525296,0.019021257,,,,0.62,0.000772195,0.001802554,0.002832912,,,
0.63,0.882294279,0.898434111,0.914573943,,,,0.63,0.687240162,0.712198754,0.737157346,,,,0.63,0.156569384,0.172776278,0.188983173,,,,0.63,0.018783757,0.026276978,0.033770198,,,,0.63,0.010756652,0.015467679,0.020178707,,,,0.63,0.000845472,0.001942493,0.003039513,,,
0.64,0.884000272,0.899972175,0.915944078,,,,0.64,0.691651533,0.716386243,0.741120952,,,,0.64,0.16288706,0.17908494,0.19528282,,,,0.64,0.020082362,0.027902938,0.035723515,,,,0.64,0.011517123,0.016447147,0.021377171,,,,0.64,0.000923586,0.002089834,0.003256083,,,
0.65,0.885654854,0.901465622,0.917276389,,,,0.65,0.695948679,0.720467254,0.744985829,,,,0.65,0.169281476,0.185452215,0.201622955,,,,0.65,0.021436211,0.029588275,0.037740339,,,,0.65,0.012311106,0.017463886,0.022616665,,,,0.65,0.0010067,0.002244749,0.003482799,,,
0.66,0.887260322,0.902916333,0.918572345,,,,0.66,0.700135689,0.724445504,0.74875532,,,,0.66,0.17574753,0.191873757,0.207999984,,,,0.66,0.022845708,0.031333075,0.039820441,,,,0.66,0.013138914,0.018518034,0.023897154,,,,0.66,0.001094977,0.002407402,0.003719827,,,
0.67,0.888818837,0.904326088,0.919833339,,,,0.67,0.704216476,0.728324551,0.752432626,,,,0.67,0.182280072,0.198345238,0.214410403,,,,0.67,0.024311181,0.033137346,0.041963512,,,,0.67,0.014000815,0.019609682,0.025218549,,,,0.67,0.001188574,0.002577949,0.003967325,,,
0.68,0.89033244,0.905696568,0.921060695,,,,0.68,0.708194789,0.7321078,0.756020811,,,,0.68,0.188873916,0.204862362,0.220850807,,,,0.68,0.02583288,0.035001023,0.044169166,,,,0.68,0.01489703,0.020738873,0.026580716,,,,0.68,0.001287646,0.002756542,0.004225438,,,
0.69,0.891803057,0.907029364,0.922255671,,,,0.69,0.712074213,0.735798512,0.75952281,,,,0.69,0.195523852,0.211420872,0.227317892,,,,0.69,0.027410982,0.036923964,0.046436946,,,,0.69,0.015827736,0.021905603,0.02798347,,,,0.69,0.001392345,0.002943324,0.004494303,,,
0.7,0.893232505,0.908325986,0.923419467,,,,0.7,0.715858183,0.739399811,0.762941439,,,,0.7,0.202224654,0.218016558,0.233808462,,,,0.7,0.029045588,0.038905954,0.048766321,,,,0.7,0.016793066,0.023109823,0.029426579,,,,0.7,0.001502818,0.00313843,0.004774043,,,
0.71,0.894622503,0.909587863,0.924553222,,,,0.71,0.719549987,0.742914692,0.766279397,,,,0.71,0.208971096,0.224645265,0.240319433,,,,0.71,0.030736724,0.040946708,0.051156692,,,,0.71,0.017793109,0.024351437,0.030909765,,,,0.71,0.001619207,0.003341991,0.005064774,,,
0.72,0.895974677,0.91081635,0.925658024,,,,0.72,0.723152777,0.746346024,0.769539271,,,,0.72,0.215757959,0.231302896,0.246847833,,,,0.72,0.032484348,0.043045871,0.053607394,,,,0.72,0.018827909,0.025630308,0.032432707,,,,0.72,0.001741653,0.003554125,0.005366597,,,
0.73,0.897290565,0.912012737,0.926734908,,,,0.73,0.726669569,0.749696557,0.772723546,,,,0.73,0.222580039,0.237985424,0.253390809,,,,0.73,0.034288343,0.04520302,0.056117697,,,,0.73,0.019897469,0.026946255,0.03399504,,,,0.73,0.001870289,0.003774947,0.005679606,,,
0.74,0.898571624,0.913178244,0.927784864,,,,0.74,0.730103256,0.752968932,0.775834607,,,,0.74,0.229432161,0.244688894,0.259945628,,,,0.74,0.036148526,0.04741767,0.058686813,,,,0.74,0.021001748,0.028299053,0.035596358,,,,0.74,0.002005243,0.004004562,0.006003882,,,
