D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
3.51,0.610057258,0.675662653,0.741268048,,,
3.52,0.614656006,0.680179418,0.745702829,,,
3.53,0.619223207,0.68465507,0.750086933,,,
3.54,0.623758543,0.689089386,0.75442023,,,
3.55,0.628261712,0.693482166,0.758702619,,,
3.56,0.632732427,0.697833224,0.762934021,,,
3.57,0.637170413,0.702142397,0.76711438,,,
3.58,0.641575411,0.706409538,0.771243665,,,
3.59,0.645947176,0.71063452,0.775321864,,,
3.6,0.650285475,0.714817232,0.779348989,,,
3.61,0.654590089,0.718957581,0.783325073,,,
3.62,0.658860815,0.723055493,0.78725017,,,
3.63,0.663097461,0.727110907,0.791124353,,,
3.64,0.667299847,0.731123781,0.794947715,,,
3.65,0.671467808,0.735094089,0.798720369,,,
3.66,0.675601192,0.739021818,0.802442445,,,
3.67,0.679699856,0.742906974,0.806114091,,,
3.68,0.683763675,0.746749574,0.809735473,,,
3.69,0.68779253,0.750549652,0.813306774,,,
3.7,0.691786317,0.754307254,0.816828191,,,
3.71,0.695744945,0.758022442,0.82029994,,,
3.72,0.699668331,0.76169529,0.823722249,,,
3.73,0.703556407,0.765325885,0.827095362,,,
3.74,0.707409112,0.768914325,0.830419538,,,
3.75,0.7112264,0.772460723,0.833695047,,,
3.76,0.715008232,0.775965203,0.836922173,,,
3.77,0.718754582,0.779427898,0.840101214,,,
3.78,0.722465434,0.782848956,0.843232477,,,
3.79,0.72614078,0.786228532,0.846316283,,,
3.8,0.729780624,0.789566793,0.849352962,,,
3.81,0.733384979,0.792863917,0.852342855,,,
3.82,0.736953866,0.79612009,0.855286313,,,
3.83,0.740487318,0.799335507,0.858183697,,,
3.84,0.743985375,0.802510375,0.861035375,,,
3.85,0.747448085,0.805644905,0.863841726,,,
3.86,0.750875506,0.80873932,0.866603134,,,
3.87,0.754267705,0.811793849,0.869319994,,,
3.88,0.757624755,0.81480873,0.871992705,,,
3.89,0.760946739,0.817784207,0.874621675,,,
3.9,0.764233746,0.820720531,0.877207316,,,
3.91,0.767485873,0.823617961,0.879750049,,,
3.92,0.770703226,0.826476761,0.882250296,,,
3.93,0.773885915,0.829297202,0.884708488,,,
3.94,0.777034059,0.832079559,0.887125059,,,
3.95,0.780147784,0.834824116,0.889500448,,,
3.96,0.783227222,0.837531158,0.891835095,,,
3.97,0.786272509,0.840200979,0.894129449,,,
3.98,0.789283791,0.842833874,0.896383956,,,
3.99,0.792261218,0.845430144,0.89859907,,,
4,0.795204944,0.847990095,0.900775245,,,
4.01,0.798115132,0.850514035,0.902912937,,,
4.02,0.800991949,0.853002277,0.905012604,,,
4.03,0.803835565,0.855455136,0.907074708,,,
4.04,0.806646158,0.857872933,0.909099708,,,
4.05,0.809423908,0.860255988,0.911088068,,,
4.06,0.812169003,0.862604627,0.91304025,,,
4.07,0.814881633,0.864919176,0.914956718,,,
4.08,0.817561992,0.867199964,0.916837936,,,
4.09,0.82021028,0.869447323,0.918684367,,,
4.1,0.822826698,0.871661587,0.920496475,,,
4.11,0.825411454,0.873843088,0.922274722,,,
4.12,0.827964757,0.875992164,0.924019571,,,
4.13,0.830486822,0.878109152,0.925731482,,,
4.14,0.832977864,0.88019439,0.927410916,,,
4.15,0.835438103,0.882248217,0.929058331,,,
4.16,0.837867762,0.884270974,0.930674185,,,
4.17,0.840267067,0.886262999,0.932258931,,,
4.18,0.842636246,0.888224636,0.933813025,,,
4.19,0.84497553,0.890156223,0.935336916,,,
4.2,0.84728515,0.892058102,0.936831055,,,
4.21,0.849565343,0.893930615,0.938295887,,,
4.22,0.851816345,0.895774101,0.939731857,,,
4.23,0.854038397,0.897588901,0.941139405,,,
4.24,0.856231738,0.899375354,0.942518971,,,
4.25,0.858396611,0.9011338,0.94387099,,,
4.26,0.86053326,0.902864577,0.945195894,,,
4.27,0.862641932,0.904568022,0.946494113,,,
4.28,0.864722872,0.906244472,0.947766073,,,
4.29,0.866776329,0.907894262,0.949012195,,,
4.3,0.868802551,0.909517726,0.9502329,,,
4.31,0.870801789,0.911115196,0.951428603,,,
4.32,0.872774294,0.912687004,0.952599715,,,
4.33,0.874720316,0.91423348,0.953746644,,,
4.34,0.876640109,0.915754952,0.954869796,,,
4.35,0.878533924,0.917251746,0.955969569,,,
4.36,0.880402015,0.918724188,0.957046361,,,
4.37,0.882244635,0.920172599,0.958100563,,,
4.38,0.884062037,0.921597301,0.959132565,,,
4.39,0.885854476,0.922998613,0.960142749,,,
4.4,0.887622205,0.924376851,0.961131497,,,
4.41,0.889365477,0.92573233,0.962099183,,,
4.42,0.891084547,0.927065363,0.96304618,,,
4.43,0.892779667,0.92837626,0.963972854,,,
4.44,0.89445109,0.929665329,0.964879569,,,
4.45,0.896099069,0.930932876,0.965766682,,,
4.46,0.897723857,0.932179203,0.966634549,,,
4.47,0.899325705,0.933404612,0.967483518,,,
4.48,0.900904863,0.9346094,0.968313936,,,
4.49,0.902461583,0.935793863,0.969126143,,,
4.5,0.903996113,0.936958295,0.969920476,,,
4.51,0.905508704,0.938102985,0.970697267,,,
4.52,0.906999601,0.939228223,0.971456844,,,
4.53,0.908469054,0.940334292,0.97219953,,,
4.54,0.909917308,0.941421476,0.972925644,,,
4.55,0.911344607,0.942490054,0.9736355,,,
4.56,0.912751196,0.943540303,0.974329409,,,
4.57,0.914137318,0.944572497,0.975007676,,,
4.58,0.915503214,0.945586908,0.975670602,,,
4.59,0.916849126,0.946583805,0.976318485,,,
4.6,0.918175291,0.947563453,0.976951616,,,
4.61,0.919481948,0.948526116,0.977570284,,,
4.62,0.920769333,0.949472053,0.978174772,,,
4.63,0.922037682,0.950401521,0.978765361,,,
4.64,0.923287227,0.951314776,0.979342326,,,
4.65,0.924518202,0.952212069,0.979905936,,,
